"","Kecamatan","Kab.Kota","Provinsi","Kelas.RusakPerc","Lab.RusakPerc","UKS.RusakPerc","Perpus.RusakPerc","Toilet.RusakPerc"
"709","Kec. Mandrehe Utara ","Nias Barat","Sumatera Barat",0,0,0,0,0
"710","Kec. Batang Serangan ","Langkat","Sumatera Barat",0,0,0,0,0
"711","Kec. Sawit Seberang ","Langkat","Sumatera Barat",0,0,0,0,0
"712","Kec. Hinai ","Langkat","Sumatera Barat",0,0,0,0,0
"713","Kec. Secanggang ","Langkat","Sumatera Barat",0,0,0,0,0
"714","Kec. Besitang ","Langkat","Sumatera Barat",0,0,0,0,0
"715","Kec. Batang Angkola ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"716","Kec. Batang Toru ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"717","Kec. Saipar Dolok Hole ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"718","Kec. Marancar ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"719","Kec. Sayur Matinggi ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"720","Kec. Angkola Barat ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"721","Kec. Angkola Selatan ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"722","Kec. Tantom Angkola ","Tapanuli Selatan","Sumatera Selatan",0,0,0,0,0
"723","Kec. Sianjur Mula Mula ","Samosir","Sumatera Selatan",0,0,0,0,0
"724","Kec. Onanrunggu  ","Samosir","Sumatera Selatan",0,0,0,0,0
"725","Kec. Palipi ","Samosir","Sumatera Selatan",0,0,0,0,0
"726","Kec. Nainggolan ","Samosir","Sumatera Selatan",0,0,0,0,0
"727","Kec. Sitiotio ","Samosir","Sumatera Selatan",0,0,0,0,0
"728","Kec. ","Serdang Bedagai","Sumatera Selatan",0,0,0,0,0
"729","Kec. Dolok Merawan ","Serdang Bedagai","Sumatera Selatan",0,0,0,0,0
"730","Kec. Bandar Khalifah ","Serdang Bedagai","Sumatera Selatan",0,0,0,0,0
"731","Kec. Tanjung Beringin ","Serdang Bedagai","Sumatera Selatan",0,0,0,0,0
"732","Kec. Teluk Mengkudu ","Serdang Bedagai","Sumatera Selatan",0,0,0,0,0
"733","Kec. Silinda ","Serdang Bedagai","Sumatera Selatan",0,0,0,0,0
"734","Kec. Bandar Pasir Mandoge ","Asahan","Sulawesi Utara",0,0,0,0,0
"735","Kec. Bandar Pulau ","Asahan","Sulawesi Utara",0,0,0,0,0
"736","Kec. Pulau Rakyat ","Asahan","Sulawesi Utara",0,0,0,0,0
"737","Kec. Tanjung Balai ","Asahan","Sulawesi Utara",0,0,0,0,0
"738","Kec. Air Batu ","Asahan","Sulawesi Utara",0,0,0,0,0
"739","Kec. Meranti ","Asahan","Sulawesi Utara",0,0,0,0,0
"740","Kec. Aek Kuasan ","Asahan","Sulawesi Utara",0,0,0,0,0
"741","Kec. Sei dadap ","Asahan","Sulawesi Utara",0,0,0,0,0
"742","Kec. Tinggi Raja ","Asahan","Sulawesi Utara",0,0,0,0,0
"743","Kec. Rawang Panca Arga ","Asahan","Sulawesi Utara",0,0,0,0,0
"744","Kec. Pulau-Pulau Batu ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"745","Kec. Lahusa ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"746","Kec. Lolomatua ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"747","Kec. Lolowau ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"748","Kec. Hibala ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"749","Kec. Susua ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"750","Kec. Mazino ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"751","Kec. Umbunasi ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"752","Kec. Mazo ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"753","Kec. Ulunoyo ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"754","Kec. Oou ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"755","Kec. Onohazumba ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"756","Kec. Ulususua ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"757","Kec. Siduaori ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"758","Kec. Boronadu ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"759","Kec. Ulu Idanotae ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"760","Kec. Idanotae ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"761","Kec. Pulau-pulau Batu Barat ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"762","Kec. Simuk ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"763","Kec. Tanah Masa ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"764","Kec. Onolalu ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"765","Kec. Luahagundre Maniamolo ","Nias Selatan","Sumatera Barat",0,0,0,0,0
"766","Kec. Padang Hulu ","Tebing Tinggi","Sumatera Selatan",0,0,0,0,0
"767","Kec. Padang Hilir ","Tebing Tinggi","Sumatera Selatan",0,0,0,0,0
"768","Kec. Bajenis ","Tebing Tinggi","Sumatera Selatan",0,0,0,0,0
"769","Kec. Siantar Utara ","Pematangsiantar","0",0,0,0,0,0
"770","Kec. Siantar Marimbun ","Pematangsiantar","0",0,0,0,0,0
"771","Kec. Siantar Sitalasari ","Pematangsiantar","0",0,0,0,0,0
"772","Kec. Datuk Bandar ","Tanjung Balai","Sumatera Selatan",0,0,0,0,0
"773","Kec. S. Tualang Raso ","Tanjung Balai","Sumatera Selatan",0,0,0,0,0
"774","Kec. Sibolga ","Sibolga","Sumatera Selatan",0,0,0,0,0
"775","Kec. Padang Sidimpuan Tenggara ","Padang Sidimpuan","0",0,0,0,0,0
"776","Kec. Angkola Julu ","Padang Sidimpuan","0",0,0,0,0,0
"777","Kec. Gunungsitoli Idanoi ","Gunungsitoli","Sumatera Barat",0,0,0,0,0
"778","Kec. Gunungsitoli Selatan ","Gunungsitoli","Sumatera Barat",0,0,0,0,0
"779","Kec. Lubuk Sikaping ","Pasaman","Sulawesi Tenggara",0,0,0,0,0
"780","Kec.Tigo Nagari ","Pasaman","Sulawesi Tenggara",0,0,0,0,0
"781","Kec. Rao ","Pasaman","Sulawesi Tenggara",0,0,0,0,0
"782","Kec. Mapat Tunggul Selatan ","Pasaman","Sulawesi Tenggara",0,0,0,0,0
"783","Kec. Rao Utara ","Pasaman","Sulawesi Tenggara",0,0,0,0,0
"784","Kec. Rao Selatan ","Pasaman","Sulawesi Tenggara",0,0,0,0,0
"785","Kec. Payakumbuh ","Lima Puluh Koto","0",0,0,0,0,0
"786","Kec. Luak ","Lima Puluh Koto","0",0,0,0,0,0
"787","Kec. Suliki ","Lima Puluh Koto","0",0,0,0,0,0
"788","Kec. Gunuang Omeh ","Lima Puluh Koto","0",0,0,0,0,0
"789","Kec. Kapur IX ","Lima Puluh Koto","0",0,0,0,0,0
"790","Kec. Akabiluru ","Lima Puluh Koto","0",0,0,0,0,0
"791","Kec. Situjuah Limo Nagari ","Lima Puluh Koto","0",0,0,0,0,0
"792","Kec. Pantai Cermin ","Solok","Sulawesi Tenggara",0,0,0,0,0
"793","Kec. Payung Sekaki ","Solok","Sulawesi Tenggara",0,0,0,0,0
"794","Kec. IX Koto Sungai Lasi ","Solok","Sulawesi Tenggara",0,0,0,0,0
"795","Kec. X Koto Diatas ","Solok","Sulawesi Tenggara",0,0,0,0,0
"796","Kec. Tigo Lurah ","Solok","Sulawesi Tenggara",0,0,0,0,0
"797","Kec. Kupitan ","Sijunjung","Sulawesi Tenggara",0,0,0,0,0
"798","Kec. Sumpur Kudus ","Sijunjung","Sulawesi Tenggara",0,0,0,0,0
"799","Kec. Lubuk Tarok ","Sijunjung","Sulawesi Tenggara",0,0,0,0,0
"800","Kec. Pagai Utara ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"801","Kec. Sipora Selatan ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"802","Kec. Siberut Utara ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"803","Kec. Siberut Barat ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"804","Kec. Siberut Barat Daya ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"805","Kec. Siberut Tengah ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"806","Kec. Pagai Selatan ","Kepulauan Mentawai","Sulawesi Tengah",0,0,0,0,0
"807","Kec. Sungai Pagu ","Solok Selatan","Sulawesi Tenggara",0,0,0,0,0
"808","Kec. Sangir Jujuan ","Solok Selatan","Sulawesi Tenggara",0,0,0,0,0
"809","Kec. Pauh Duo ","Solok Selatan","Sulawesi Tenggara",0,0,0,0,0
"810","Kec. Timpeh ","Dharmasraya","Sulawesi Tengah",0,0,0,0,0
"811","Kec. Koto Salak ","Dharmasraya","Sulawesi Tengah",0,0,0,0,0
"812","Kec. Asam Jujuhan ","Dharmasraya","Sulawesi Tengah",0,0,0,0,0
"813","Kec. Koto Besar ","Dharmasraya","Sulawesi Tengah",0,0,0,0,0
"814","Kec. Pariaman Tengah ","Pariaman","Sulawesi Tenggara",0,0,0,0,0
"815","Kec. Sungai Beremas ","Pasaman Barat","Sulawesi Tenggara",0,0,0,0,0
"816","Kec. Koto Balingka ","Pasaman Barat","Sulawesi Tenggara",0,0,0,0,0
"817","Kec. Sasak Ranah Pesisir ","Pasaman Barat","Sulawesi Tenggara",0,0,0,0,0
"818","Kec. Sungai Aur ","Pasaman Barat","Sulawesi Tenggara",0,0,0,0,0
"819","Kec. Padang Panjang Barat ","Padang Panjang","Sulawesi Tengah",0,0,0,0,0
"820","Kec. Silungkang ","Sawah Lunto","Sulawesi Tenggara",0,0,0,0,0
"821","Kec. Barangin ","Sawah Lunto","Sulawesi Tenggara",0,0,0,0,0
"822","Kec. Lubuk Sikarah ","Solok","Sulawesi Tenggara",0,0,0,0,0
"823","Kec. Payakumbuh Timur ","Payakumbuh","Sulawesi Tenggara",0,0,0,0,0
"824","Kec. Payakumbuh Selatan ","Payakumbuh","Sulawesi Tenggara",0,0,0,0,0
"825","Kec. Ulakan Tapakis ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"826","Kec. 2 x 11 VI Lingkung ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"827","Kec. VII Koto Sungai Sarik ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"828","Kec. V Koto Kampung Dalam ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"829","Kec. Batang Gasan ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"830","Kec. Patamuan ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"831","Kec. Padang Sago ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"832","Kec. VI Lingkung ","Padang Pariaman","Sulawesi Tenggara",0,0,0,0,0
"833","Kec. Lunang ","Pesisir Selatan","Sulawesi Tenggara",0,0,0,0,0
"834","Kec. Linggo Saribaganti ","Pesisir Selatan","Sulawesi Tenggara",0,0,0,0,0
"835","Kec. Bayang Utara ","Pesisir Selatan","Sulawesi Tenggara",0,0,0,0,0
"836","Kec. Silaut ","Pesisir Selatan","Sulawesi Tenggara",0,0,0,0,0
"837","Kec. Batipuh ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"838","Kec. Pariangan ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"839","Kec. Tanjung Emas ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"840","Kec. Padang Ganting ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"841","Kec. Lintau Buo ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"842","Kec. Sungayang ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"843","Kec. Sungai Tarab ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"844","Kec. Salimpaung ","Tanah Datar","Sulawesi Tenggara",0,0,0,0,0
"845","Kec. Tanjung Mutiara ","Agam","Sulawesi Tengah",0,0,0,0,0
"846","Kec. Palembayan ","Agam","Sulawesi Tengah",0,0,0,0,0
"847","Kec. Palupuh ","Agam","Sulawesi Tengah",0,0,0,0,0
"848","Kec. Kamang Magek ","Agam","Sulawesi Tengah",0,0,0,0,0
"849","Kec. Banuhampu ","Agam","Sulawesi Tengah",0,0,0,0,0
"850","Kec. Ampek Nagari ","Agam","Sulawesi Tengah",0,0,0,0,0
"851","Kec. Langgam ","Pelalawan","Papua",0,0,0,0,0
"852","Kec. Pangkalan Kuras ","Pelalawan","Papua",0,0,0,0,0
"853","Kec. Bunut ","Pelalawan","Papua",0,0,0,0,0
"854","Kec. Ukui ","Pelalawan","Papua",0,0,0,0,0
"855","Kec. Pangkalan Lesung ","Pelalawan","Papua",0,0,0,0,0
"856","Kec. Pelalawan ","Pelalawan","Papua",0,0,0,0,0
"857","Kec. Bandar Sei Kijang ","Pelalawan","Papua",0,0,0,0,0
"858","Kec. Bandar Petalangan ","Pelalawan","Papua",0,0,0,0,0
"859","Kec. Tambusai ","Rokan Hulu","Papua",0,0,0,0,0
"860","Kec. Rambah Samo ","Rokan Hulu","Papua",0,0,0,0,0
"861","Kec. Bangun Purba ","Rokan Hulu","Papua",0,0,0,0,0
"862","Kec. ","Rokan Hulu","Papua",0,0,0,0,0
"863","Kec. Bonai Darussalam ","Rokan Hulu","Papua",0,0,0,0,0
"864","Kec. Pagaran Tapah Darussalam ","Rokan Hulu","Papua",0,0,0,0,0
"865","Kec. Kepenuhan Hulu ","Rokan Hulu","Papua",0,0,0,0,0
"866","Kec. Singingi ","Kuantan Singingi","Papua",0,0,0,0,0
"867","Kec. Cerenti ","Kuantan Singingi","Papua",0,0,0,0,0
"868","Kec. Pangean ","Kuantan Singingi","Papua",0,0,0,0,0
"869","Kec. Logas Tanah Darat ","Kuantan Singingi","Papua",0,0,0,0,0
"870","Kec. Hulu Kuantan ","Kuantan Singingi","Papua",0,0,0,0,0
"871","Kec. Gunung Toar ","Kuantan Singingi","Papua",0,0,0,0,0
"872","Kec. Kuantan Hilir Seberang ","Kuantan Singingi","Papua",0,0,0,0,0
"873","Kec. Merbau ","Kepulauan Meranti","Papua",0,0,0,0,0
"874","Kec. Rangsang ","Kepulauan Meranti","Papua",0,0,0,0,0
"875","Kec. Tasik Putri Puyu ","Kepulauan Meranti","Papua",0,0,0,0,0
"876","Kec. Pulau Merbau ","Kepulauan Meranti","Papua",0,0,0,0,0
"877","Kec. Kampar Kiri ","Kampar","Papua",0,0,0,0,0
"878","Kec. Kampar ","Kampar","Papua",0,0,0,0,0
"879","Kec. Tambang ","Kampar","Papua",0,0,0,0,0
"880","Kec. Bangkinang ","Kampar","Papua",0,0,0,0,0
"881","Kec. Kampar Kiri Hulu ","Kampar","Papua",0,0,0,0,0
"882","Kec. Kampar Kiri Hilir ","Kampar","Papua",0,0,0,0,0
"883","Kec. Tapung Hulu ","Kampar","Papua",0,0,0,0,0
"884","Kec. Salo ","Kampar","Papua",0,0,0,0,0
"885","Kec. Kampar Utara ","Kampar","Papua",0,0,0,0,0
"886","Kec. Gunung Sahilan ","Kampar","Papua",0,0,0,0,0
"887","Kec. Rupat Utara ","Bengkalis","Papua",0,0,0,0,0
"888","Kec. Siak Kecil ","Bengkalis","Papua",0,0,0,0,0
"889","Kec. Bathin Solapan ","Bengkalis","Papua",0,0,0,0,0
"890","Kec. Talang Muandau ","Bengkalis","Papua",0,0,0,0,0
"891","Kec. Bukit Kapur ","Dumai","Papua",0,0,0,0,0
"892","Kec. Dumai Barat ","Dumai","Papua",0,0,0,0,0
"893","Kec. Dumai Timur ","Dumai","Papua",0,0,0,0,0
"894","Kec. Sungai Sembilan ","Dumai","Papua",0,0,0,0,0
"895","Kec. Kubu ","Rokan Hilir","Papua",0,0,0,0,0
"896","Kec. Sinaboi ","Rokan Hilir","Papua",0,0,0,0,0
"897","Kec. Tanah Pth Tanjung Melawan ","Rokan Hilir","Papua",0,0,0,0,0
"898","Kec. Batu Hampar ","Rokan Hilir","Papua",0,0,0,0,0
"899","Kec. Pekaitan ","Rokan Hilir","Papua",0,0,0,0,0
"900","Kec. Sungai Apit ","Siak","Papua",0,0,0,0,0
"901","Kec. Tualang ","Siak","Papua",0,0,0,0,0
"902","Kec. Dayun ","Siak","Papua",0,0,0,0,0
"903","Kec. Lubuk Dalam ","Siak","Papua",0,0,0,0,0
"904","Kec. Koto Gasib ","Siak","Papua",0,0,0,0,0
"905","Kec. Mempura ","Siak","Papua",0,0,0,0,0
"906","Kec. Seberida ","Indragiri Hulu","Papua",0,0,0,0,0
"907","Kec. Rengat Barat ","Indragiri Hulu","Papua",0,0,0,0,0
"908","Kec. Lirik ","Indragiri Hulu","Papua",0,0,0,0,0
"909","Kec. Batang Gansal ","Indragiri Hulu","Papua",0,0,0,0,0
"910","Kec. Lubuk Batu Jaya ","Indragiri Hulu","Papua",0,0,0,0,0
"911","Kec. Sei Lala ","Indragiri Hulu","Papua",0,0,0,0,0
"912","Kec. Kuala Cenaku ","Indragiri Hulu","Papua",0,0,0,0,0
"913","Kec. Reteh ","Indragiri Hilir","Papua",0,0,0,0,0
"914","Kec. Enok ","Indragiri Hilir","Papua",0,0,0,0,0
"915","Kec. Tempuling ","Indragiri Hilir","Papua",0,0,0,0,0
"916","Kec. Batang Tuaka ","Indragiri Hilir","Papua",0,0,0,0,0
"917","Kec. Tembilahan Hulu ","Indragiri Hilir","Papua",0,0,0,0,0
"918","Kec. Concong ","Indragiri Hilir","Papua",0,0,0,0,0
"919","Kec. Kempas ","Indragiri Hilir","Papua",0,0,0,0,0
"920","Kec. Sungai Batang ","Indragiri Hilir","Papua",0,0,0,0,0
"921","Kec. Tebo Ilir ","Tebo","Gorontalo",0,0,0,0,0
"922","Kec. Tebo Ulu ","Tebo","Gorontalo",0,0,0,0,0
"923","Kec. Tengah Ilir ","Tebo","Gorontalo",0,0,0,0,0
"924","Kec. Danau Teluk ","Jambi","Jambi",0,0,0,0,0
"925","Kec. Hamparan Rawang ","Sungai Penuh","0",0,0,0,0,0
"926","Kec. Koto Baru ","Sungai Penuh","0",0,0,0,0,0
"927","Kec. Sungai Bungkal ","Sungai Penuh","0",0,0,0,0,0
"928","Kec. Mersam ","Batang Hari","Jambi",0,0,0,0,0
"929","Kec. Muara Tembesi ","Batang Hari","Jambi",0,0,0,0,0
"930","Kec. Maro Sebo Ilir ","Batang Hari","Jambi",0,0,0,0,0
"931","Kec. Tanah Tumbuh ","Bungo","Jambi",0,0,0,0,0
"932","Kec. Tanah Sepenggal ","Bungo","Jambi",0,0,0,0,0
"933","Kec. Jujuhan ","Bungo","Jambi",0,0,0,0,0
"934","Kec. Pelepat ","Bungo","Jambi",0,0,0,0,0
"935","Kec. Bathin II Babeko ","Bungo","Jambi",0,0,0,0,0
"936","Kec. Muko Muko Batin VII ","Bungo","Jambi",0,0,0,0,0
"937","Kec. Bathin III ","Bungo","Jambi",0,0,0,0,0
"938","Kec. Bathin II Pelayang ","Bungo","Jambi",0,0,0,0,0
"939","Kec. Jujuhan Ilir ","Bungo","Jambi",0,0,0,0,0
"940","Kec. Maro Sebo ","Muaro Jambi","Jambi",0,0,0,0,0
"941","Kec. Sungai Bahar ","Muaro Jambi","Jambi",0,0,0,0,0
"942","Kec. Bahar Utara ","Muaro Jambi","Jambi",0,0,0,0,0
"943","Kec. Bahar Selatan ","Muaro Jambi","Jambi",0,0,0,0,0
"944","Kec. Mendahara ","Tanjung Jabung Timur","Jambi",0,0,0,0,0
"945","Kec. Dendang ","Tanjung Jabung Timur","Jambi",0,0,0,0,0
"946","Kec. Nipah Panjang ","Tanjung Jabung Timur","Jambi",0,0,0,0,0
"947","Kec. Rantau Rasau ","Tanjung Jabung Timur","Jambi",0,0,0,0,0
"948","Kec. Muara Sabak Barat ","Tanjung Jabung Timur","Jambi",0,0,0,0,0
"949","Kec. Berbak ","Tanjung Jabung Timur","Jambi",0,0,0,0,0
"950","Kec. Jangkat ","Merangin","Gorontalo",0,0,0,0,0
"951","Kec. Muara Siau ","Merangin","Gorontalo",0,0,0,0,0
"952","Kec. Tabir ","Merangin","Gorontalo",0,0,0,0,0
"953","Kec. Lembah Masurai ","Merangin","Gorontalo",0,0,0,0,0
"954","Kec. Tabir Selatan ","Merangin","Gorontalo",0,0,0,0,0
"955","Kec. Nalo Tantan ","Merangin","Gorontalo",0,0,0,0,0
"956","Kec. Renah Pemparap ","Merangin","Gorontalo",0,0,0,0,0
"957","Kec. Tiang Pumpung ","Merangin","Gorontalo",0,0,0,0,0
"958","Kec. Renah Pamenang  ","Merangin","Gorontalo",0,0,0,0,0
"959","Kec. Tabir Lintas ","Merangin","Gorontalo",0,0,0,0,0
"960","Kec. Tabir Barat ","Merangin","Gorontalo",0,0,0,0,0
"961","Kec. Limun ","Sarolangun","Jambi",0,0,0,0,0
"962","Kec. Air Hitam ","Sarolangun","Jambi",0,0,0,0,0
"963","Kec. Bram Itam ","Tanjung Jabung Barat","Gorontalo",0,0,0,0,0
"964","Kec. Kuala Betara ","Tanjung Jabung Barat","Gorontalo",0,0,0,0,0
"965","Kec. Gunung Raya ","Kerinci","Jambi",0,0,0,0,0
"966","Kec. Sitinjau Laut ","Kerinci","Jambi",0,0,0,0,0
"967","Kec. Gunung Kerinci ","Kerinci","Jambi",0,0,0,0,0
"968","Kec. Air Hangat Timur ","Kerinci","Jambi",0,0,0,0,0
"969","Kec. Air Hangat Barat ","Kerinci","Jambi",0,0,0,0,0
"970","Kec. Pemulutan ","Ogan Ilir","Sulawesi Utara",0,0,0,0,0
"971","Kec. Lubuk Keliat ","Ogan Ilir","Sulawesi Utara",0,0,0,0,0
"972","Kec. Kandis ","Ogan Ilir","Sulawesi Utara",0,0,0,0,0
"973","Kec. Pemulutan Barat ","Ogan Ilir","Sulawesi Utara",0,0,0,0,0
"974","Kec. Sungai Pinang ","Ogan Ilir","Sulawesi Utara",0,0,0,0,0
"975","Kec. Pendopo ","Empat Lawang","Sulawesi Tenggara",0,0,0,0,0
"976","Kec. Tebing Tinggi ","Empat Lawang","Sulawesi Tenggara",0,0,0,0,0
"977","Kec. Talang Padang ","Empat Lawang","Sulawesi Tenggara",0,0,0,0,0
"978","Kec. Pasemah Air Keruh ","Empat Lawang","Sulawesi Tenggara",0,0,0,0,0
"979","Kec. Sikap Dalam ","Empat Lawang","Sulawesi Tenggara",0,0,0,0,0
"980","Kec. Saling ","Empat Lawang","Sulawesi Tenggara",0,0,0,0,0
"981","Kec. Sungai Keruh ","Musi Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"982","Kec. Keluang ","Musi Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"983","Kec. Talang Kelapa ","Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"984","Kec. Rambutan ","Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"985","Kec. Muara Padang ","Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"986","Kec. Suak Tapeh ","Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"987","Kec. Sumber Marga Telang ","Banyuasin","Sulawesi Tenggara",0,0,0,0,0
"988","Kec. Stl Ulu Terawas ","Musi Rawas","Sulawesi Utara",0,0,0,0,0
"989","Kec. Megang Sakti ","Musi Rawas","Sulawesi Utara",0,0,0,0,0
"990","Kec. Purwodadi ","Musi Rawas","Sulawesi Utara",0,0,0,0,0
"991","Kec. Bulan Tengah Suku Ulu ","Musi Rawas","Sulawesi Utara",0,0,0,0,0
"992","Kec. Tiang Pumpung Kepungut ","Musi Rawas","Sulawesi Utara",0,0,0,0,0
"993","Kec. Belitang Jaya ","Ogan Komering Ulu Timur","Sulawesi Utara",0,0,0,0,0
"994","Kec. Pulau Pinang ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"995","Kec. Mulak Ulu ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"996","Kec. Kikim Selatan ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"997","Kec. Kikim Barat ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"998","Kec. Tanjung Sakti Pumu ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"999","Kec. Merapi Barat ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"1000","Kec. Gumay Talang ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"1001","Kec. Merapi Timur ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"1002","Kec. Merapi Selatan ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"1003","Kec. Muara Payang ","Lahat","Sulawesi Tenggara",0,0,0,0,0
"1004","Kec. Sirah Pulau Padang ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1005","Kec. Cengal ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1006","Kec. Jejawi ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1007","Kec. Sungai Menang ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1008","Kec. Mesuji Makmur ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1009","Kec. Pedamaran Timur ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1010","Kec. Teluk Gelam ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1011","Kec. Pangkalan Lapam ","Ogan Komering Ilir","Sulawesi Utara",0,0,0,0,0
"1012","Kec. Ulu Ogan ","Ogan Komering Ulu","Sulawesi Utara",0,0,0,0,0
"1013","Kec. Sinar Peninjauan ","Ogan Komering Ulu","Sulawesi Utara",0,0,0,0,0
"1014","Kec. Semende Darat Laut ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1015","Kec. Gunung Megang ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1016","Kec. Ujan Mas ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1017","Kec. Rambang ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1018","Kec. Semende Darat Ulu ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1019","Kec. Semende Darat Tengah ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1020","Kec. Muara Belida ","Muara Enim","Sulawesi Tenggara",0,0,0,0,0
"1021","KEC. PENUKAL UTARA ","Penukal Abab Lematang Ilir","Sulawesi Utara",0,0,0,0,0
"1022","KEC. ABAB ","Penukal Abab Lematang Ilir","Sulawesi Utara",0,0,0,0,0
"1023","Kec. Rawas IIlir ","Musi Rawas Utara","Sulawesi Utara",0,0,0,0,0
"1024","Kec. Karang Dapo ","Musi Rawas Utara","Sulawesi Utara",0,0,0,0,0
"1025","Kec. Karang Jaya ","Musi Rawas Utara","Sulawesi Utara",0,0,0,0,0
"1026","Kec. Ulu Rawas ","Musi Rawas Utara","Sulawesi Utara",0,0,0,0,0
"1027","Kec. Alang-Alang Lebar ","Palembang","Sulawesi Utara",0,0,0,0,0
"1028","Kec. Sematang Borang ","Palembang","Sulawesi Utara",0,0,0,0,0
"1029","Kec. Cambai ","Prabumulih","Sulawesi Utara",0,0,0,0,0
"1030","Kec. Lubuk Linggau Selatan I ","Lubuk Linggau","Sulawesi Tenggara",0,0,0,0,0
"1031","Kec. Lubuk Linggau Utara I ","Lubuk Linggau","Sulawesi Tenggara",0,0,0,0,0
"1032","Kec. Lubuk Linggau Timur II ","Lubuk Linggau","Sulawesi Tenggara",0,0,0,0,0
"1033","Kec. Lubuk Linggau Selatan II ","Lubuk Linggau","Sulawesi Tenggara",0,0,0,0,0
